id,Date,Full date,Year,Month
24015,01,2016-10-01,2016,10
24016,02,2016-10-02,2016,10
24017,03,2016-10-03,2016,10
24018,04,2016-10-04,2016,10
24019,05,2016-10-05,2016,10
24020,06,2016-10-06,2016,10
24021,07,2016-10-07,2016,10
24022,08,2016-10-08,2016,10
24023,09,2016-10-09,2016,10
24024,10,2016-10-10,2016,10
24025,11,2016-10-11,2016,10
24026,12,2016-10-12,2016,10
24027,13,2016-10-13,2016,10
24028,14,2016-10-14,2016,10
24029,15,2016-10-15,2016,10
24030,16,2016-10-16,2016,10
24031,17,2016-10-17,2016,10
24032,18,2016-10-18,2016,10
24033,19,2016-10-19,2016,10
24034,20,2016-10-20,2016,10
24035,21,2016-10-21,2016,10
24036,22,2016-10-22,2016,10
24037,23,2016-10-23,2016,10
24038,24,2016-10-24,2016,10
24039,25,2016-10-25,2016,10
24040,26,2016-10-26,2016,10
24041,27,2016-10-27,2016,10
24042,28,2016-10-28,2016,10
24043,29,2016-10-29,2016,10
24044,30,2016-10-30,2016,10
24045,31,2016-10-31,2016,10
24046,01,2016-11-01,2016,11
24047,02,2016-11-02,2016,11
24048,03,2016-11-03,2016,11
24049,04,2016-11-04,2016,11
24050,05,2016-11-05,2016,11
24051,06,2016-11-06,2016,11
24052,07,2016-11-07,2016,11
24053,08,2016-11-08,2016,11
24054,09,2016-11-09,2016,11
24055,10,2016-11-10,2016,11
24056,11,2016-11-11,2016,11
24057,12,2016-11-12,2016,11
24058,13,2016-11-13,2016,11
24059,14,2016-11-14,2016,11
24060,15,2016-11-15,2016,11
24061,16,2016-11-16,2016,11
24062,17,2016-11-17,2016,11
24063,18,2016-11-18,2016,11
24064,19,2016-11-19,2016,11
24065,20,2016-11-20,2016,11
24066,21,2016-11-21,2016,11
24067,22,2016-11-22,2016,11
24068,23,2016-11-23,2016,11
24069,24,2016-11-24,2016,11
24070,25,2016-11-25,2016,11
24071,26,2016-11-26,2016,11
24072,27,2016-11-27,2016,11
24073,28,2016-11-28,2016,11
24074,29,2016-11-29,2016,11
24075,30,2016-11-30,2016,11
24076,01,2016-12-01,2016,12
24077,02,2016-12-02,2016,12
24078,03,2016-12-03,2016,12
24079,04,2016-12-04,2016,12
24080,05,2016-12-05,2016,12
24081,06,2016-12-06,2016,12
24082,07,2016-12-07,2016,12
24083,08,2016-12-08,2016,12
24084,09,2016-12-09,2016,12
24085,10,2016-12-10,2016,12
24086,11,2016-12-11,2016,12
24087,12,2016-12-12,2016,12
24088,13,2016-12-13,2016,12
24089,14,2016-12-14,2016,12
24090,15,2016-12-15,2016,12
24091,16,2016-12-16,2016,12
24092,17,2016-12-17,2016,12
24093,18,2016-12-18,2016,12
24094,19,2016-12-19,2016,12
24095,20,2016-12-20,2016,12
24096,21,2016-12-21,2016,12
24097,22,2016-12-22,2016,12
24098,23,2016-12-23,2016,12
24099,24,2016-12-24,2016,12
24100,25,2016-12-25,2016,12
24101,26,2016-12-26,2016,12
24102,27,2016-12-27,2016,12
24103,28,2016-12-28,2016,12
24104,29,2016-12-29,2016,12
24105,30,2016-12-30,2016,12
24106,31,2016-12-31,2016,12
24107,01,2017-01-01,2017,01
24108,02,2017-01-02,2017,01
24109,03,2017-01-03,2017,01
24110,04,2017-01-04,2017,01
24111,05,2017-01-05,2017,01
24112,06,2017-01-06,2017,01
24113,07,2017-01-07,2017,01
24114,08,2017-01-08,2017,01
24115,09,2017-01-09,2017,01
24116,10,2017-01-10,2017,01
24117,11,2017-01-11,2017,01
24118,12,2017-01-12,2017,01
24119,13,2017-01-13,2017,01
24120,14,2017-01-14,2017,01
24121,15,2017-01-15,2017,01
24122,16,2017-01-16,2017,01
24123,17,2017-01-17,2017,01
24124,18,2017-01-18,2017,01
24125,19,2017-01-19,2017,01
24126,20,2017-01-20,2017,01
24127,21,2017-01-21,2017,01
24128,22,2017-01-22,2017,01
24129,23,2017-01-23,2017,01
24130,24,2017-01-24,2017,01
24131,25,2017-01-25,2017,01
24132,26,2017-01-26,2017,01
24133,27,2017-01-27,2017,01
24134,28,2017-01-28,2017,01
24135,29,2017-01-29,2017,01
24136,30,2017-01-30,2017,01
24137,31,2017-01-31,2017,01
24138,01,2017-02-01,2017,02
24139,02,2017-02-02,2017,02
24140,03,2017-02-03,2017,02
24141,04,2017-02-04,2017,02
24142,05,2017-02-05,2017,02
24143,06,2017-02-06,2017,02
24144,07,2017-02-07,2017,02
24145,08,2017-02-08,2017,02
24146,09,2017-02-09,2017,02
24147,10,2017-02-10,2017,02
24148,11,2017-02-11,2017,02
24149,12,2017-02-12,2017,02
24150,13,2017-02-13,2017,02
24151,14,2017-02-14,2017,02
24152,15,2017-02-15,2017,02
24153,16,2017-02-16,2017,02
24154,17,2017-02-17,2017,02
24155,18,2017-02-18,2017,02
24156,19,2017-02-19,2017,02
24157,20,2017-02-20,2017,02
24158,21,2017-02-21,2017,02
24159,22,2017-02-22,2017,02
24160,23,2017-02-23,2017,02
24161,24,2017-02-24,2017,02
24162,25,2017-02-25,2017,02
24163,26,2017-02-26,2017,02
24164,27,2017-02-27,2017,02
24165,28,2017-02-28,2017,02
24166,01,2017-03-01,2017,03
24167,02,2017-03-02,2017,03
24168,03,2017-03-03,2017,03
24169,04,2017-03-04,2017,03
24170,05,2017-03-05,2017,03
24171,06,2017-03-06,2017,03
24172,07,2017-03-07,2017,03
24173,08,2017-03-08,2017,03
24174,09,2017-03-09,2017,03
24175,10,2017-03-10,2017,03
24176,11,2017-03-11,2017,03
24177,12,2017-03-12,2017,03
24178,13,2017-03-13,2017,03
24179,14,2017-03-14,2017,03
24180,15,2017-03-15,2017,03
24181,16,2017-03-16,2017,03
24182,17,2017-03-17,2017,03
24183,18,2017-03-18,2017,03
24184,19,2017-03-19,2017,03
24185,20,2017-03-20,2017,03
24186,21,2017-03-21,2017,03
24187,22,2017-03-22,2017,03
24188,23,2017-03-23,2017,03
24189,24,2017-03-24,2017,03
24190,25,2017-03-25,2017,03
24191,26,2017-03-26,2017,03
24192,27,2017-03-27,2017,03
24193,28,2017-03-28,2017,03
24194,29,2017-03-29,2017,03
24195,30,2017-03-30,2017,03
24196,31,2017-03-31,2017,03
24197,01,2017-04-01,2017,04
24198,02,2017-04-02,2017,04
24199,03,2017-04-03,2017,04
24200,04,2017-04-04,2017,04
24201,05,2017-04-05,2017,04
24202,06,2017-04-06,2017,04
24203,07,2017-04-07,2017,04
24204,08,2017-04-08,2017,04
24205,09,2017-04-09,2017,04
24206,10,2017-04-10,2017,04
24207,11,2017-04-11,2017,04
24208,12,2017-04-12,2017,04
24209,13,2017-04-13,2017,04
24210,14,2017-04-14,2017,04
24211,15,2017-04-15,2017,04
24212,16,2017-04-16,2017,04
24213,17,2017-04-17,2017,04
24214,18,2017-04-18,2017,04
24215,19,2017-04-19,2017,04
24216,20,2017-04-20,2017,04
24217,21,2017-04-21,2017,04
24218,22,2017-04-22,2017,04
24219,23,2017-04-23,2017,04
24220,24,2017-04-24,2017,04
24221,25,2017-04-25,2017,04
24222,26,2017-04-26,2017,04
24223,27,2017-04-27,2017,04
24224,28,2017-04-28,2017,04
24225,29,2017-04-29,2017,04
24226,30,2017-04-30,2017,04
24227,01,2017-05-01,2017,05
24228,02,2017-05-02,2017,05
24229,03,2017-05-03,2017,05
24230,04,2017-05-04,2017,05
24231,05,2017-05-05,2017,05
24232,06,2017-05-06,2017,05
24233,07,2017-05-07,2017,05
24234,08,2017-05-08,2017,05
24235,09,2017-05-09,2017,05
24236,10,2017-05-10,2017,05
24237,11,2017-05-11,2017,05
24238,12,2017-05-12,2017,05
24239,13,2017-05-13,2017,05
24240,14,2017-05-14,2017,05
24241,15,2017-05-15,2017,05
24242,16,2017-05-16,2017,05
24243,17,2017-05-17,2017,05
24244,18,2017-05-18,2017,05
24245,19,2017-05-19,2017,05
24246,20,2017-05-20,2017,05
24247,21,2017-05-21,2017,05
24248,22,2017-05-22,2017,05
24249,23,2017-05-23,2017,05
24250,24,2017-05-24,2017,05
24251,25,2017-05-25,2017,05
24252,26,2017-05-26,2017,05
24253,27,2017-05-27,2017,05
24254,28,2017-05-28,2017,05
24255,29,2017-05-29,2017,05
24256,30,2017-05-30,2017,05
24257,31,2017-05-31,2017,05
24258,01,2017-06-01,2017,06
24259,02,2017-06-02,2017,06
24260,03,2017-06-03,2017,06
24261,04,2017-06-04,2017,06
24262,05,2017-06-05,2017,06
24263,06,2017-06-06,2017,06
24264,07,2017-06-07,2017,06
24265,08,2017-06-08,2017,06
24266,09,2017-06-09,2017,06
24267,10,2017-06-10,2017,06
24268,11,2017-06-11,2017,06
24269,12,2017-06-12,2017,06
24270,13,2017-06-13,2017,06
24271,14,2017-06-14,2017,06
24272,15,2017-06-15,2017,06
24273,16,2017-06-16,2017,06
24274,17,2017-06-17,2017,06
24275,18,2017-06-18,2017,06
24276,19,2017-06-19,2017,06
24277,20,2017-06-20,2017,06
24278,21,2017-06-21,2017,06
24279,22,2017-06-22,2017,06
24280,23,2017-06-23,2017,06
24281,24,2017-06-24,2017,06
24282,25,2017-06-25,2017,06
24283,26,2017-06-26,2017,06
24284,27,2017-06-27,2017,06
24285,28,2017-06-28,2017,06
24286,29,2017-06-29,2017,06
24287,30,2017-06-30,2017,06
24288,01,2017-07-01,2017,07
24289,02,2017-07-02,2017,07
24290,03,2017-07-03,2017,07
24291,04,2017-07-04,2017,07
24292,05,2017-07-05,2017,07
24293,06,2017-07-06,2017,07
24294,07,2017-07-07,2017,07
24295,08,2017-07-08,2017,07
24296,09,2017-07-09,2017,07
24297,10,2017-07-10,2017,07
24298,11,2017-07-11,2017,07
24299,12,2017-07-12,2017,07
24300,13,2017-07-13,2017,07
24301,14,2017-07-14,2017,07
24302,15,2017-07-15,2017,07
24303,16,2017-07-16,2017,07
24304,17,2017-07-17,2017,07
24305,18,2017-07-18,2017,07
24306,19,2017-07-19,2017,07
24307,20,2017-07-20,2017,07
24308,21,2017-07-21,2017,07
24309,22,2017-07-22,2017,07
24310,23,2017-07-23,2017,07
24311,24,2017-07-24,2017,07
24312,25,2017-07-25,2017,07
24313,26,2017-07-26,2017,07
24314,27,2017-07-27,2017,07
24315,28,2017-07-28,2017,07
24316,29,2017-07-29,2017,07
24317,30,2017-07-30,2017,07
24318,31,2017-07-31,2017,07
24319,01,2017-08-01,2017,08
24320,02,2017-08-02,2017,08
24321,03,2017-08-03,2017,08
24322,04,2017-08-04,2017,08
24323,05,2017-08-05,2017,08
24324,06,2017-08-06,2017,08
24325,07,2017-08-07,2017,08
24326,08,2017-08-08,2017,08
24327,09,2017-08-09,2017,08
24328,10,2017-08-10,2017,08
24329,11,2017-08-11,2017,08
24330,12,2017-08-12,2017,08
24331,13,2017-08-13,2017,08
24332,14,2017-08-14,2017,08
24333,15,2017-08-15,2017,08
24334,16,2017-08-16,2017,08
24335,17,2017-08-17,2017,08
24336,18,2017-08-18,2017,08
24337,19,2017-08-19,2017,08
24338,20,2017-08-20,2017,08
24339,21,2017-08-21,2017,08
24340,22,2017-08-22,2017,08
24341,23,2017-08-23,2017,08
24342,24,2017-08-24,2017,08
24343,25,2017-08-25,2017,08
24344,26,2017-08-26,2017,08
24345,27,2017-08-27,2017,08
24346,28,2017-08-28,2017,08
24347,29,2017-08-29,2017,08
24348,30,2017-08-30,2017,08
24349,31,2017-08-31,2017,08
24350,01,2017-09-01,2017,09
24351,02,2017-09-02,2017,09
24352,03,2017-09-03,2017,09
24353,04,2017-09-04,2017,09
24354,05,2017-09-05,2017,09
24355,06,2017-09-06,2017,09
24356,07,2017-09-07,2017,09
24357,08,2017-09-08,2017,09
24358,09,2017-09-09,2017,09
24359,10,2017-09-10,2017,09
24360,11,2017-09-11,2017,09
24361,12,2017-09-12,2017,09
24362,13,2017-09-13,2017,09
24363,14,2017-09-14,2017,09
24364,15,2017-09-15,2017,09
24365,16,2017-09-16,2017,09
24366,17,2017-09-17,2017,09
24367,18,2017-09-18,2017,09
24368,19,2017-09-19,2017,09
24369,20,2017-09-20,2017,09
24370,21,2017-09-21,2017,09
24371,22,2017-09-22,2017,09
24372,23,2017-09-23,2017,09
24373,24,2017-09-24,2017,09
24374,25,2017-09-25,2017,09
24375,26,2017-09-26,2017,09
24376,27,2017-09-27,2017,09
24377,28,2017-09-28,2017,09
24378,29,2017-09-29,2017,09
24379,30,2017-09-30,2017,09
24380,01,2017-10-01,2017,10
24381,02,2017-10-02,2017,10
24382,03,2017-10-03,2017,10
24383,04,2017-10-04,2017,10
24384,05,2017-10-05,2017,10
24385,06,2017-10-06,2017,10
24386,07,2017-10-07,2017,10
24387,08,2017-10-08,2017,10
24388,09,2017-10-09,2017,10
24389,10,2017-10-10,2017,10
24390,11,2017-10-11,2017,10
24391,12,2017-10-12,2017,10
24392,13,2017-10-13,2017,10
24393,14,2017-10-14,2017,10
24394,15,2017-10-15,2017,10
24395,16,2017-10-16,2017,10
24396,17,2017-10-17,2017,10
24397,18,2017-10-18,2017,10
24398,19,2017-10-19,2017,10
24399,20,2017-10-20,2017,10
24400,21,2017-10-21,2017,10
24401,22,2017-10-22,2017,10
24402,23,2017-10-23,2017,10
24403,24,2017-10-24,2017,10
24404,25,2017-10-25,2017,10
24405,26,2017-10-26,2017,10
24406,27,2017-10-27,2017,10
24407,28,2017-10-28,2017,10
24408,29,2017-10-29,2017,10
24409,30,2017-10-30,2017,10
24410,31,2017-10-31,2017,10
24411,01,2017-11-01,2017,11
24412,02,2017-11-02,2017,11
24413,03,2017-11-03,2017,11
24414,04,2017-11-04,2017,11
24415,05,2017-11-05,2017,11
24416,06,2017-11-06,2017,11
24417,07,2017-11-07,2017,11
24418,08,2017-11-08,2017,11
24419,09,2017-11-09,2017,11
24420,10,2017-11-10,2017,11
24421,11,2017-11-11,2017,11
24422,12,2017-11-12,2017,11
24423,13,2017-11-13,2017,11
24424,14,2017-11-14,2017,11
24425,15,2017-11-15,2017,11
24426,16,2017-11-16,2017,11
24427,17,2017-11-17,2017,11
24428,18,2017-11-18,2017,11
24429,19,2017-11-19,2017,11
24430,20,2017-11-20,2017,11
24431,21,2017-11-21,2017,11
24432,22,2017-11-22,2017,11
24433,23,2017-11-23,2017,11
24434,24,2017-11-24,2017,11
24435,25,2017-11-25,2017,11
24436,26,2017-11-26,2017,11
24437,27,2017-11-27,2017,11
24438,28,2017-11-28,2017,11
24439,29,2017-11-29,2017,11
24440,30,2017-11-30,2017,11
24441,01,2017-12-01,2017,12
24442,02,2017-12-02,2017,12
24443,03,2017-12-03,2017,12
24444,04,2017-12-04,2017,12
24445,05,2017-12-05,2017,12
24446,06,2017-12-06,2017,12
24447,07,2017-12-07,2017,12
24448,08,2017-12-08,2017,12
24449,09,2017-12-09,2017,12
24450,10,2017-12-10,2017,12
24451,11,2017-12-11,2017,12
24452,12,2017-12-12,2017,12
24453,13,2017-12-13,2017,12
24454,14,2017-12-14,2017,12
24455,15,2017-12-15,2017,12
24456,16,2017-12-16,2017,12
24457,17,2017-12-17,2017,12
24458,18,2017-12-18,2017,12
24459,19,2017-12-19,2017,12
24460,20,2017-12-20,2017,12
24461,21,2017-12-21,2017,12
24462,22,2017-12-22,2017,12
24463,23,2017-12-23,2017,12
24464,24,2017-12-24,2017,12
24465,25,2017-12-25,2017,12
24466,26,2017-12-26,2017,12
24467,27,2017-12-27,2017,12
24468,28,2017-12-28,2017,12
24469,29,2017-12-29,2017,12
24470,30,2017-12-30,2017,12
24471,31,2017-12-31,2017,12
24472,01,2018-01-01,2018,01
24473,02,2018-01-02,2018,01
24474,03,2018-01-03,2018,01
24475,04,2018-01-04,2018,01
24476,05,2018-01-05,2018,01
24477,06,2018-01-06,2018,01
24478,07,2018-01-07,2018,01
24479,08,2018-01-08,2018,01
24480,09,2018-01-09,2018,01
24481,10,2018-01-10,2018,01
24482,11,2018-01-11,2018,01
24483,12,2018-01-12,2018,01
24484,13,2018-01-13,2018,01
24485,14,2018-01-14,2018,01
24486,15,2018-01-15,2018,01
24487,16,2018-01-16,2018,01
24488,17,2018-01-17,2018,01
24489,18,2018-01-18,2018,01
24490,19,2018-01-19,2018,01
24491,20,2018-01-20,2018,01
24492,21,2018-01-21,2018,01
24493,22,2018-01-22,2018,01
24494,23,2018-01-23,2018,01
24495,24,2018-01-24,2018,01
24496,25,2018-01-25,2018,01
24497,26,2018-01-26,2018,01
24498,27,2018-01-27,2018,01
24499,28,2018-01-28,2018,01
24500,29,2018-01-29,2018,01
24501,30,2018-01-30,2018,01
24502,31,2018-01-31,2018,01
24503,01,2018-02-01,2018,02
24504,02,2018-02-02,2018,02
24505,03,2018-02-03,2018,02
24506,04,2018-02-04,2018,02
24507,05,2018-02-05,2018,02
24508,06,2018-02-06,2018,02
24509,07,2018-02-07,2018,02
24510,08,2018-02-08,2018,02
24511,09,2018-02-09,2018,02
24512,10,2018-02-10,2018,02
24513,11,2018-02-11,2018,02
24514,12,2018-02-12,2018,02
24515,13,2018-02-13,2018,02
24516,14,2018-02-14,2018,02
24517,15,2018-02-15,2018,02
24518,16,2018-02-16,2018,02
24519,17,2018-02-17,2018,02
24520,18,2018-02-18,2018,02
24521,19,2018-02-19,2018,02
24522,20,2018-02-20,2018,02
24523,21,2018-02-21,2018,02
24524,22,2018-02-22,2018,02
24525,23,2018-02-23,2018,02
24526,24,2018-02-24,2018,02
24527,25,2018-02-25,2018,02
24528,26,2018-02-26,2018,02
24529,27,2018-02-27,2018,02
24530,28,2018-02-28,2018,02
24531,01,2018-03-01,2018,03
24532,02,2018-03-02,2018,03
24533,03,2018-03-03,2018,03
24534,04,2018-03-04,2018,03
24535,05,2018-03-05,2018,03
24536,06,2018-03-06,2018,03
24537,07,2018-03-07,2018,03
24538,08,2018-03-08,2018,03
24539,09,2018-03-09,2018,03
24540,10,2018-03-10,2018,03
24541,11,2018-03-11,2018,03
24542,12,2018-03-12,2018,03
24543,13,2018-03-13,2018,03
24544,14,2018-03-14,2018,03
24545,15,2018-03-15,2018,03
24546,16,2018-03-16,2018,03
24547,17,2018-03-17,2018,03
24548,18,2018-03-18,2018,03
24549,19,2018-03-19,2018,03
24550,20,2018-03-20,2018,03
24551,21,2018-03-21,2018,03
24552,22,2018-03-22,2018,03
24553,23,2018-03-23,2018,03
24554,24,2018-03-24,2018,03
24555,25,2018-03-25,2018,03
24556,26,2018-03-26,2018,03
24557,27,2018-03-27,2018,03
24558,28,2018-03-28,2018,03
24559,29,2018-03-29,2018,03
24560,30,2018-03-30,2018,03
24561,31,2018-03-31,2018,03
24562,01,2018-04-01,2018,04
24563,02,2018-04-02,2018,04
24564,03,2018-04-03,2018,04
24565,04,2018-04-04,2018,04
24566,05,2018-04-05,2018,04
24567,06,2018-04-06,2018,04
24568,07,2018-04-07,2018,04
24569,08,2018-04-08,2018,04
24570,09,2018-04-09,2018,04
24571,10,2018-04-10,2018,04
24572,11,2018-04-11,2018,04
24573,12,2018-04-12,2018,04
24574,13,2018-04-13,2018,04
24575,14,2018-04-14,2018,04
24576,15,2018-04-15,2018,04
24577,16,2018-04-16,2018,04
24578,17,2018-04-17,2018,04
24579,18,2018-04-18,2018,04
24580,19,2018-04-19,2018,04
24581,20,2018-04-20,2018,04
24582,21,2018-04-21,2018,04
24583,22,2018-04-22,2018,04
24584,23,2018-04-23,2018,04
24585,24,2018-04-24,2018,04
24586,25,2018-04-25,2018,04
24587,26,2018-04-26,2018,04
24588,27,2018-04-27,2018,04
24589,28,2018-04-28,2018,04
24590,29,2018-04-29,2018,04
24591,30,2018-04-30,2018,04
24592,01,2018-05-01,2018,05
24593,02,2018-05-02,2018,05
24594,03,2018-05-03,2018,05
24595,04,2018-05-04,2018,05
24596,05,2018-05-05,2018,05
24597,06,2018-05-06,2018,05
24598,07,2018-05-07,2018,05
24599,08,2018-05-08,2018,05
24600,09,2018-05-09,2018,05
24601,10,2018-05-10,2018,05
24602,11,2018-05-11,2018,05
24603,12,2018-05-12,2018,05
24604,13,2018-05-13,2018,05
24605,14,2018-05-14,2018,05
24606,15,2018-05-15,2018,05
24607,16,2018-05-16,2018,05
24608,17,2018-05-17,2018,05
24609,18,2018-05-18,2018,05
24610,19,2018-05-19,2018,05
24611,20,2018-05-20,2018,05
24612,21,2018-05-21,2018,05
24613,22,2018-05-22,2018,05
24614,23,2018-05-23,2018,05
24615,24,2018-05-24,2018,05
24616,25,2018-05-25,2018,05
24617,26,2018-05-26,2018,05
24618,27,2018-05-27,2018,05
24619,28,2018-05-28,2018,05
24620,29,2018-05-29,2018,05
24621,30,2018-05-30,2018,05
24622,31,2018-05-31,2018,05
24623,01,2018-06-01,2018,06
24624,02,2018-06-02,2018,06
24625,03,2018-06-03,2018,06
24626,04,2018-06-04,2018,06
24627,05,2018-06-05,2018,06
24628,06,2018-06-06,2018,06
24629,07,2018-06-07,2018,06
24630,08,2018-06-08,2018,06
24631,09,2018-06-09,2018,06
24632,10,2018-06-10,2018,06
24633,11,2018-06-11,2018,06
24634,12,2018-06-12,2018,06
24635,13,2018-06-13,2018,06
24636,14,2018-06-14,2018,06
24637,15,2018-06-15,2018,06
24638,16,2018-06-16,2018,06
24639,17,2018-06-17,2018,06
24640,18,2018-06-18,2018,06
24641,19,2018-06-19,2018,06
24642,20,2018-06-20,2018,06
24643,21,2018-06-21,2018,06
24644,22,2018-06-22,2018,06
24645,23,2018-06-23,2018,06
24646,24,2018-06-24,2018,06
24647,25,2018-06-25,2018,06
24648,26,2018-06-26,2018,06
24649,27,2018-06-27,2018,06
24650,28,2018-06-28,2018,06
24651,29,2018-06-29,2018,06
24652,30,2018-06-30,2018,06
24653,01,2018-07-01,2018,07
24654,02,2018-07-02,2018,07
24655,03,2018-07-03,2018,07
24656,04,2018-07-04,2018,07
24657,05,2018-07-05,2018,07
24658,06,2018-07-06,2018,07
24659,07,2018-07-07,2018,07
24660,08,2018-07-08,2018,07
24661,09,2018-07-09,2018,07
24662,10,2018-07-10,2018,07
24663,11,2018-07-11,2018,07
24664,12,2018-07-12,2018,07
24665,13,2018-07-13,2018,07
24666,14,2018-07-14,2018,07
24667,15,2018-07-15,2018,07
24668,16,2018-07-16,2018,07
24669,17,2018-07-17,2018,07
24670,18,2018-07-18,2018,07
24671,19,2018-07-19,2018,07
24672,20,2018-07-20,2018,07
24673,21,2018-07-21,2018,07
24674,22,2018-07-22,2018,07
24675,23,2018-07-23,2018,07
24676,24,2018-07-24,2018,07
24677,25,2018-07-25,2018,07
24678,26,2018-07-26,2018,07
24679,27,2018-07-27,2018,07
24680,28,2018-07-28,2018,07
24681,29,2018-07-29,2018,07
24682,30,2018-07-30,2018,07
24683,31,2018-07-31,2018,07
24684,01,2018-08-01,2018,08
24685,02,2018-08-02,2018,08
24686,03,2018-08-03,2018,08
24687,04,2018-08-04,2018,08
24688,05,2018-08-05,2018,08
24689,06,2018-08-06,2018,08
24690,07,2018-08-07,2018,08
24691,08,2018-08-08,2018,08
24692,09,2018-08-09,2018,08
24693,10,2018-08-10,2018,08
24694,11,2018-08-11,2018,08
24695,12,2018-08-12,2018,08
24696,13,2018-08-13,2018,08
24697,14,2018-08-14,2018,08
24698,15,2018-08-15,2018,08
24699,16,2018-08-16,2018,08
24700,17,2018-08-17,2018,08
24701,18,2018-08-18,2018,08
24702,19,2018-08-19,2018,08
24703,20,2018-08-20,2018,08
24704,21,2018-08-21,2018,08
24705,22,2018-08-22,2018,08
24706,23,2018-08-23,2018,08
24707,24,2018-08-24,2018,08
24708,25,2018-08-25,2018,08
24709,26,2018-08-26,2018,08
24710,27,2018-08-27,2018,08
24711,28,2018-08-28,2018,08
24712,29,2018-08-29,2018,08
24713,30,2018-08-30,2018,08
24714,31,2018-08-31,2018,08
24715,01,2018-09-01,2018,09
24716,02,2018-09-02,2018,09
24717,03,2018-09-03,2018,09
24718,04,2018-09-04,2018,09
24719,05,2018-09-05,2018,09
24720,06,2018-09-06,2018,09
24721,07,2018-09-07,2018,09
24722,08,2018-09-08,2018,09
24723,09,2018-09-09,2018,09
24724,10,2018-09-10,2018,09
24725,11,2018-09-11,2018,09
24726,12,2018-09-12,2018,09
24727,13,2018-09-13,2018,09
24728,14,2018-09-14,2018,09
24729,15,2018-09-15,2018,09
24730,16,2018-09-16,2018,09
24731,17,2018-09-17,2018,09
24732,18,2018-09-18,2018,09
24733,19,2018-09-19,2018,09
24734,20,2018-09-20,2018,09
24735,21,2018-09-21,2018,09
24736,22,2018-09-22,2018,09
24737,23,2018-09-23,2018,09
24738,24,2018-09-24,2018,09
24739,25,2018-09-25,2018,09
24740,26,2018-09-26,2018,09
24741,27,2018-09-27,2018,09
24742,28,2018-09-28,2018,09
24743,29,2018-09-29,2018,09
24744,30,2018-09-30,2018,09
24745,01,2018-10-01,2018,10
24746,02,2018-10-02,2018,10
24747,03,2018-10-03,2018,10
24748,04,2018-10-04,2018,10
24749,05,2018-10-05,2018,10
24750,06,2018-10-06,2018,10
24751,07,2018-10-07,2018,10
24752,08,2018-10-08,2018,10
24753,09,2018-10-09,2018,10
24754,10,2018-10-10,2018,10
24755,11,2018-10-11,2018,10
24756,12,2018-10-12,2018,10
24757,13,2018-10-13,2018,10
24758,14,2018-10-14,2018,10
24759,15,2018-10-15,2018,10
24760,16,2018-10-16,2018,10
24761,17,2018-10-17,2018,10
24762,18,2018-10-18,2018,10
24763,19,2018-10-19,2018,10
24764,20,2018-10-20,2018,10
24765,21,2018-10-21,2018,10
24766,22,2018-10-22,2018,10
24767,23,2018-10-23,2018,10
24768,24,2018-10-24,2018,10
24769,25,2018-10-25,2018,10
24770,26,2018-10-26,2018,10
24771,27,2018-10-27,2018,10
24772,28,2018-10-28,2018,10
24773,29,2018-10-29,2018,10
24774,30,2018-10-30,2018,10
24775,31,2018-10-31,2018,10
24776,01,2018-11-01,2018,11
24777,02,2018-11-02,2018,11
24778,03,2018-11-03,2018,11
24779,04,2018-11-04,2018,11
24780,05,2018-11-05,2018,11
24781,06,2018-11-06,2018,11
24782,07,2018-11-07,2018,11
24783,08,2018-11-08,2018,11
24784,09,2018-11-09,2018,11
24785,10,2018-11-10,2018,11
24786,11,2018-11-11,2018,11
24787,12,2018-11-12,2018,11
24788,13,2018-11-13,2018,11
24789,14,2018-11-14,2018,11
24790,15,2018-11-15,2018,11
24791,16,2018-11-16,2018,11
24792,17,2018-11-17,2018,11
24793,18,2018-11-18,2018,11
24794,19,2018-11-19,2018,11
24795,20,2018-11-20,2018,11
24796,21,2018-11-21,2018,11
24797,22,2018-11-22,2018,11
24798,23,2018-11-23,2018,11
24799,24,2018-11-24,2018,11
24800,25,2018-11-25,2018,11
24801,26,2018-11-26,2018,11
24802,27,2018-11-27,2018,11
24803,28,2018-11-28,2018,11
24804,29,2018-11-29,2018,11
24805,30,2018-11-30,2018,11
24806,01,2018-12-01,2018,12
24807,02,2018-12-02,2018,12
24808,03,2018-12-03,2018,12
24809,04,2018-12-04,2018,12
24810,05,2018-12-05,2018,12
24811,06,2018-12-06,2018,12
24812,07,2018-12-07,2018,12
24813,08,2018-12-08,2018,12
24814,09,2018-12-09,2018,12
24815,10,2018-12-10,2018,12
24816,11,2018-12-11,2018,12
24817,12,2018-12-12,2018,12
24818,13,2018-12-13,2018,12
24819,14,2018-12-14,2018,12
24820,15,2018-12-15,2018,12
24821,16,2018-12-16,2018,12
24822,17,2018-12-17,2018,12
24823,18,2018-12-18,2018,12
24824,19,2018-12-19,2018,12
24825,20,2018-12-20,2018,12
24826,21,2018-12-21,2018,12
24827,22,2018-12-22,2018,12
24828,23,2018-12-23,2018,12
24829,24,2018-12-24,2018,12
24830,25,2018-12-25,2018,12
24831,26,2018-12-26,2018,12
24832,27,2018-12-27,2018,12
24833,28,2018-12-28,2018,12
24834,29,2018-12-29,2018,12
24835,30,2018-12-30,2018,12
24836,31,2018-12-31,2018,12
